01050,穀類,1789,,,干し中華めん 乾,1,0,365,1188,13,10.5,1.6,73,1.9,500,310,18,24,120,0.7,0.6,0.16,0,0,0,0,0.2 ,0,0.03,0.03,1,0.05,0,11,0.78,0,0.37,0.14,0.81,0,1.6,1.3,2.9
01051,穀類,1788,,,干し中華めん ゆで,1,0,140,615,67,4.1,0.5,28.1,0.3,75,40,10,9,39,0.3,0.2,0.05,0,0,0,0,0.1 ,0,0.01,0.01,0.2,0,0,2,0.24,0,0.12,0.04,0.25,0,0.7,0.8,1.5
01052,穀類,1791,,,沖縄そば 生,1,0,284,1469,32.3,9.2,2,54.2,2.3,810,340,11,50,65,0.7,1.1,0.18,0,0,0,0,0.3 ,0,0.02,0.04,0.8,0.11,0,15,0.63,0,0.46,0.18,1.02,0,1.3,0.8,2.1
01053,穀類,1790,,,沖縄そば ゆで,1,0,147,619,65.5,5.2,0.8,28,0.5,170,80,9,28,28,0.4,0.6,0.1,0,0,0,0,0.2 ,0,0.01,0.02,0.2,0.03,0,6,0.23,0,0.18,0.07,0.41,0,0.8,0.7,1.5
01054,穀類,1777,,,干し沖縄そば 乾,1,0,351,1862,13.7,12,1.7,67.8,4.8,1700,130,23,22,100,1.5,0.4,0.11,0,0,0,0,0.1 ,0,0.12,0.05,1.1,0.05,0,8,0.49,0,0.39,0.15,0.86,0,1.3,0.8,2.1
01055,穀類,1776,,,干し沖縄そば ゆで,1,0,148,1916,65,5.2,0.6,28.6,0.6,200,10,11,8,36,0.5,0.1,0.05,0,0,0,0,0.0 ,0,0.02,0.02,0.2,0.01,0,3,0.18,0,0.14,0.05,0.3,0,0.6,0.9,1.5
01056,穀類,1775,いんすたんとらーめん,いんすたんとらーめん,即席中華めん 油揚げ味付け,1,0,445,1490,2,10.1,16.7,63.5,7.7,2500,260,430,29,110,1,0.5,0.13,0,0,0,0,3.6 ,1,1.46,1.67,1,0.06,0,12,0.41,0,7.31,6.02,2.25,7,1.6,0.9,2.5
01057,穀類,1779,加熱乾燥めん,加熱乾燥めん,即席めん 即席中華めん 油揚げ,1,0,458,1874,3,10.1,19.1,61.4,6.4,2200,150,230,25,110,0.9,0.5,0.16,0,14,1,0,2.6 ,3,0.55,0.83,0.9,0.05,0,10,0.44,0,8.46,7.15,2.2,3,1.4,1,2.4
01057,穀類,1780,,,即席めん 即席中華めん 油揚げ,1,0,458,1824,3,10.1,19.1,61.4,6.4,2200,150,230,25,110,0.9,0.5,0.16,0,14,1,0,2.6 ,3,0.55,0.83,0.9,0.05,0,10,0.44,0,8.46,7.15,2.2,3,1.4,1,2.4
01058,穀類,1778,,,即席めん 即席中華めん 非油揚げ,1,0,356,1431,10,10.3,5.2,67.1,7.4,2700,260,110,25,110,0.8,0.4,0.11,0,5,28,0,1.8 ,3,0.21,0.04,1,0.05,0,14,0.37,0,1.26,1.86,1.15,2,1.4,0.9,2.3
01059,穀類,1781,,,中華スタイルスナックめん 油揚げ,1,0,448,1887,5,10.7,19.7,56.9,7.7,2700,210,190,27,120,1.3,0.6,0.15,3,300,7,0,3.0 ,7,0.68,0.53,1,0.07,0.2,21,0.52,1,8.72,7.42,2.28,34,1.3,1,2.3
01060,穀類,1308,,,中華スタイルスナックめん 油揚げ、焼きそば,1,0,436,1582,10,8.4,18.9,58.1,4.6,1500,190,190,28,74,1.1,0.4,0.13,0,78,10,0,2.6 ,14,0.56,0.72,0.8,0.04,0,13,0.4,1,5.36,6.92,2.86,1,0.9,1.5,2.4
01061,穀類,1308,,,中華スタイルスナックめん 非油揚げ,1,0,342,1582,15,9,6.4,62.2,7.4,2700,270,95,29,110,1,0.5,0.13,1,110,5,0.2,1.2 ,8,0.22,0.24,1.5,0.07,0.1,23,0.41,1,1.66,2.68,1.38,5,1.6,1.3,2.9
01062,穀類,1308,,,和風スタイルスナックめん 油揚げ,1,0,451,1582,5,10.9,20.1,56.6,7.4,2700,180,180,32,230,1.1,0.6,0.12,0,56,1,0,2.6 ,7,0.24,0.3,1.1,0.05,0.2,15,0.41,1,9.08,7.15,2.27,6,1.3,0.6,1.9
01063,穀類,1308,マカロニ,マカロニ,マカロニ・スパゲッティ 乾,1,0,378,1582,12,13,2.2,72.2,0.6,2,200,18,55,130,1.4,1.5,0.28,0,9,0,0,0.4 ,0,0.19,0.06,2.3,0.11,0,13,0.65,0,0.51,0.2,1.12,0,0.7,2,2.7
01063,穀類,1307,スパゲティ,スパゲッティ,マカロニ・スパゲッティ 乾,1,0,378,623,12,13,2.2,72.2,0.6,2,200,18,55,130,1.4,1.5,0.28,0,9,0,0,0.4 ,0,0.19,0.06,2.3,0.11,0,13,0.65,0,0.51,0.2,1.12,0,0.7,2,2.7
01064,穀類,1307,すぱげっていゆで,すぱげっていゆで,マカロニ・スパゲッティ ゆで,1,0,149,623,65,5.2,0.9,28.4,0.5,170,12,7,18,46,0.6,0.6,0.12,0,0,0,0,0.1 ,0,0.05,0.03,0.5,0.02,0,4,0.25,0,0.21,0.08,0.46,0,0.4,1.1,1.5
01064,穀類,1229,まかろにゆで,まかろにゆで,マカロニ・スパゲッティ ゆで,1,0,149,682,65,5.2,0.9,28.4,0.5,170,12,7,18,46,0.6,0.6,0.12,0,0,0,0,0.1 ,0,0.05,0.03,0.5,0.02,0,4,0.25,0,0.21,0.08,0.46,0,0.4,1.1,1.5
01065,穀類,1226,生ふ,生ふ,生ふ,1,0,163,1611,60,12.7,0.8,26.2,0.3,7,30,13,18,60,1.3,1.8,0.25,0,0,0,0,0.0 ,0,0.08,0.03,0.5,0.02,0,7,0.12,0,0.18,0.07,0.41,0,0.2,0.3,0.5
01066,穀類,1228,豆麩,豆麩,焼きふ 観世ふ,1,0,385,1586,11.3,28.5,2.7,56.9,0.6,6,120,33,43,130,3.3,2.2,0.32,0,0,0,0,0.9 ,0,0.16,0.07,3.5,0.08,0,16,0.58,0,0.62,0.24,1.37,0,1.1,2.6,3.7
01067,穀類,1227,しょうないふ,しょうないふ,焼きふ 板ふ,1,0,379,1619,12.5,25.6,3.3,57.3,1.3,190,220,31,90,220,4.9,2.9,0.49,0,0,0,0,0.9 ,0,0.2,0.08,3.6,0.16,0,22,0.79,0,0.76,0.29,1.68,0,1.5,2.3,3.8
01068,穀類,1227,花麩,ふ,焼きふ 車ふ,1,0,387,1619,11.4,30.2,3.4,54.2,0.8,110,130,25,53,130,4.2,2.7,0.42,0,0,0,0,0.5 ,0,0.12,0.07,2.9,0.07,0,11,0.47,0,0.78,0.3,1.73,0,1.1,1.5,2.6
01069,穀類,1230,ちくわぶ,ちくわぶ,竹輪ふ,1,0,171,715,60.4,7.1,1.2,31.1,0.2,1,3,8,6,31,0.5,0.2,0.07,0,0,5,0,0.0 ,0,0.01,0.02,0.3,0.01,0,4,0.25,0,0.28,0.11,0.61,0,0.6,0.9,1.5
01070,穀類,1720,こむぎはいが,こむぎはいが,小麦はいが,1,0,426,1782,3.6,32,11.6,48.3,4.5,3,1100,42,310,1100,9.4,15.9,0.89,0,63,1,0,32.6 ,2,1.82,0.71,4.2,1.24,0,390,1.34,0,1.83,1.64,6.51,0,0.7,13.6,14.3
01071,穀類,1717,,,小麦たんぱく 粉末状,1,0,437,1828,6.5,72,9.7,10.6,1.2,60,90,75,75,180,6.6,5,0.75,0,12,0,0,1.5 ,0,0.03,0.12,3.5,0.1,0,34,0.61,0,0,0,0,0,0.5,1.9,2.4
01072,穀類,1718,,,小麦たんぱく 粒状,1,0,111,464,76,20,2,1.8,0.2,36,3,14,16,54,1.8,1.4,0.22,0,0,1,0,0.7 ,0,0.02,0.01,1.2,0.01,0,5,0,0,0,0,0,0,0,0.4,0.4
01073,穀類,1716,,,小麦たんぱく ペースト状,1,0,159,665,66,25,4.1,3.9,1,230,39,30,54,160,3,2.4,0.36,0,6,0,0,2.2 ,0,0.2,0.03,2.7,0.04,0,17,0.45,0,0,0,0,0,0,0.5,0.5
01074,穀類,336,ぎょうざの皮,ぎょうざの皮,ぎょうざの皮,1,0,291,1218,32,9.3,1.4,57,0.3,2,64,16,18,60,0.8,0.6,0.12,0,0,0,0,0.3 ,0,0.08,0.04,0.7,0.06,0,12,0.61,0,0.32,0.12,0.71,0,1,1.2,2.2
01074,穀類,600,ワンタンの皮,ワンタンの皮,ぎょうざの皮,1,0,291,1234,32,9.3,1.4,57,0.3,2,64,16,18,60,0.8,0.6,0.12,0,0,0,0,0.3 ,0,0.08,0.04,0.7,0.06,0,12,0.61,0,0.32,0.12,0.71,0,1,1.2,2.2
01075,穀類,1062,シューマイの皮,シューマイの皮,しゅうまいの皮,1,0,295,1121,31.1,8.3,1.4,58.9,0.3,2,72,16,17,60,0.6,0.5,0.1,0,0,0,0,0.3 ,0,0.09,0.04,0.6,0.05,0,9,0.5,0,0.32,0.12,0.71,0,1,1.2,2.2
